Gene ID	Gene Name	g2_g1.p-value	g2_g1.log2foldchange
AFUA_1G07195		NA	-0.3
AFUA_1G07200		NA	-0.2
AFUA_1G07210		0.485174457997712	0.6
AFUA_1G07220		0.707542608057878	0.3
AFUA_1G07230		NA	0.5
AFUA_1G07240		0.344828699862855	-0.7
AFUA_1G07250		0.363718053374376	-0.9
AFUA_1G07260		0.696401572338945	-0.3
AFUA_1G07270		0.56378270887801	0.6
AFUA_1G07280		0.926489141057657	-0.1
AFUA_1G07300		0.348318230753201	0.6
AFUA_1G07310		0.673088474060532	0.4
AFUA_1G07320		0.328337919131202	0.8
AFUA_1G07330		NA	-0.3
AFUA_1G07340		NA	-0.5
AFUA_1G07350		0.181043690521878	-1.2
AFUA_1G07360		0.103347711411158	1.2
AFUA_1G07370		NA	0.1
AFUA_1G07380		0.994816093098473	0
AFUA_1G07400		NA	0.8
AFUA_1G07420		0.222329139083635	1
AFUA_1G07430		0.916585995881956	0.1
AFUA_1G07440		0.668513812172669	0.4
AFUA_1G07450		0.223522073637888	1.1
AFUA_1G07470		0.995725919940095	0
AFUA_1G07480		0.314968639934969	0.6
AFUA_1G07490		0.979014638244117	0
AFUA_1G07500		0.284885821669413	-1.1
AFUA_1G07510		0.554026341316352	-0.5
AFUA_1G07520		0.956267837143266	0
AFUA_1G07530		0.0434274867281078	1.6
AFUA_1G07540		0.960528651771681	0
AFUA_1G07550		NA	-0.4
AFUA_1G07555		NA	-0.1
AFUA_1G07560		NA	-0.9
AFUA_1G07570		NA	-0.3
AFUA_1G07580		0.154527271052967	-1.1
AFUA_1G07590		0.361121843627711	0.6
AFUA_1G07600		NA	0.7
AFUA_1G07610		0.933786652387995	-0.1
AFUA_1G07620		0.671478189491465	0.4
AFUA_1G07625		0.971437670792887	0
AFUA_1G07630		0.282906808846672	0.7
AFUA_1G07640		0.0218943301116714	-2.2
AFUA_1G07650		0.473945187712521	-0.5
AFUA_1G07660		0.629747869593141	-0.4
AFUA_1G07670		0.344828699862855	-0.7
AFUA_1G07680		0.283364897053338	0.8
AFUA_1G07690		0.744912722660764	0.2
AFUA_1G07700		0.555040680983038	-0.4
AFUA_1G07710		0.371238462151058	0.6
AFUA_1G07720		0.9134468071597	0.1
AFUA_1G07730		0.228432627551428	1
AFUA_1G07740		0.550512960394002	0.5
AFUA_1G07750		0.842234430900419	0.2
AFUA_1G08760		0.374339842086402	0.6
AFUA_1G08765		0.871589106499775	-0.1
AFUA_1G08770		0.771091509157242	-0.2
AFUA_1G08790		0.912714440068413	-0.1
AFUA_1G08795		0.531963790804787	0.5
AFUA_1G08800		NA	-0.2
AFUA_1G08810		0.620235186237976	0.4
AFUA_1G08812	AFUA_1G08812	NA	-0.8
AFUA_1G08814	AFUA_1G08814	NA	0.3
AFUA_1G08816	AFUA_1G08816	NA	-0.1
AFUA_1G08818	AFUA_1G08818	NA	0.2
AFUA_1G08820		0.607725788507879	-0.4
AFUA_1G08822	AFUA_1G08822	NA	0.5
AFUA_1G08830		0.717678900942226	0.3
AFUA_1G08840		0.961606141347997	0.1
AFUA_1G08850		NA	0.3
AFUA_1G08860		NA	0.3
AFUA_1G08870		0.577327191262527	0.4
AFUA_1G08880		0.485174457997712	0.6
AFUA_1G08890		0.5161395899686	-0.6
AFUA_1G08900		0.361506614006056	-0.7
AFUA_1G08910		0.381291926551873	-0.6
AFUA_1G08920		0.618155126194154	-0.4
AFUA_1G08930		0.566971371410636	0.6
AFUA_1G08940		0.606826819896927	0.4
AFUA_1G08950		0.869268741514259	0.2
AFUA_1G08960		0.729292754788951	-0.3
AFUA_1G08970		0.997772767299591	0
AFUA_1G08980		0.2556563819224	0.8
AFUA_1G08990		0.330945887320165	-0.7
AFUA_1G09000		NA	-0.5
AFUA_1G09010		0.67115844335673	0.3
AFUA_1G09020		0.196330675367139	0.9
AFUA_1G09030		0.112057182636772	-1
AFUA_1G09040		0.305698978921361	-0.6
AFUA_1G09050		NA	0.8
AFUA_1G09060		0.56868118976105	0.4
AFUA_1G09070		0.731084803931665	-0.2
AFUA_1G09080		0.797563878528134	-0.2
AFUA_1G09090		0.819129955310034	0.2
AFUA_1G09100		0.348167753957109	0.8
AFUA_1G09110		0.800001656549848	-0.2
AFUA_1G09120		NA	-0.8
AFUA_1G09130		NA	-0.1
AFUA_1G09140		0.850053278966475	-0.2
AFUA_1G09150		0.567296459426034	0.5
AFUA_1G09160		NA	0.3
AFUA_1G09170		NA	0.3
AFUA_1G09180		0.240353438158359	0.8
AFUA_1G09190		0.29304875675944	-0.8
AFUA_1G09200		0.0363048626038307	1.8
AFUA_1G09210		0.0984066788593905	1
AFUA_1G09220		0.603963659145143	0.4
AFUA_1G09230		NA	-0.1
AFUA_1G09240		0.133027646099231	-1.3
AFUA_1G09250		0.604560842630145	-0.4
AFUA_1G09260		NA	1.4
AFUA_1G09270		NA	0.3
AFUA_1G09280		0.846696496639507	0.2
AFUA_1G09290		0.541036988053073	0.4
AFUA_1G09300		NA	0.1
AFUA_1G09310		NA	-0.3
AFUA_1G09320		0.216862295136075	1.2
AFUA_1G09330		0.072806822025372	1.3
AFUA_1G09340		NA	-0.7
AFUA_1G09343	AFUA_1G09343	NA	0.4
AFUA_1G09346	AFUA_1G09346	NA	0.3
AFUA_1G09349	AFUA_1G09349	NA	0.4
AFUA_1G09350		0.415097651492134	0.5
AFUA_1G09360		0.201680015987134	1
AFUA_1G09370		0.0555963810640485	1.6
AFUA_1G09380		0.0884356909358786	1.6
AFUA_1G09390		0.105036515228644	1.4
AFUA_1G09400		0.865649530270719	0.1
AFUA_1G09410		0.0662358078547152	1.5
AFUA_1G09420		NA	0.2
AFUA_1G09430		NA	0.3
AFUA_1G09440		0.176967685553257	1
AFUA_1G09450		0.261472047002197	0.9
AFUA_1G09460		0.865491160588882	0.1
AFUA_1G09470		0.158224406669561	1.2
AFUA_1G09480		0.858079961187456	-0.2
AFUA_1G09490		0.834161567637417	0.2
AFUA_1G09500		0.775595312332936	-0.3
AFUA_1G09510		NA	-0.4
AFUA_1G09520		NA	-0.1
AFUA_1G09530		0.186754532775386	1.1
AFUA_1G09540		0.534943106216076	0.6
AFUA_1G09550		0.94114427671237	-0.1
AFUA_1G09560		0.81555292985108	0.2
AFUA_1G09570		0.77070784194796	-0.3
AFUA_1G09580		0.796517988098074	-0.3
AFUA_1G09590		0.620983235633776	-0.4
AFUA_1G09600		0.977540909213603	0
AFUA_1G09610		0.382444603576325	0.6
AFUA_1G09620		0.870449744545649	0.1
AFUA_1G09630		0.430361141492375	-0.5
AFUA_1G09640		NA	-0.3
AFUA_1G09650		NA	-0.2
AFUA_1G09660		0.879185320382936	0.2
AFUA_1G09670		0.961411782244996	-0.1
AFUA_1G09680		0.0264337995183908	-2
AFUA_1G09690		0.594408108171829	-0.4
AFUA_1G09700		0.735602249528754	0.3
AFUA_1G09710		NA	0.3
AFUA_1G09720		NA	-0.3
AFUA_1G09730		0.980723163805084	0
AFUA_1G09750		0.345542768125909	-1
AFUA_1G09754		0.589936063524019	-0.6
AFUA_1G09757		0.456229793045473	0.7
AFUA_1G09760		NA	0.3
AFUA_1G09770		0.721231078666798	0.3
AFUA_1G09780		0.901187834727249	0.1
AFUA_1G09790		0.620235186237976	0.4
AFUA_1G09800		0.240881733984961	0.7
AFUA_1G09810		0.768656369715438	0.4
AFUA_1G09820		NA	-0.5
AFUA_1G09830		0.735602249528754	0.3
AFUA_1G09840		0.0434664469621252	1.5
AFUA_1G09850		0.0434664469621252	1.9
AFUA_1G09870		0.941760419993113	-0.1
AFUA_1G09880		NA	0.6
AFUA_1G09890		0.469799459858795	0.5
AFUA_1G09900		0.86489850161422	0.1
AFUA_1G09910		NA	0.6
AFUA_1G09920		NA	0.6
AFUA_1G09930		0.694200318507357	0.3
AFUA_1G09940		0.807425230900432	0.2
AFUA_1G09950		0.583981800433313	-0.4
AFUA_1G09960		NA	0.4
AFUA_1G09970		0.181043690521878	0.9
AFUA_1G09980		0.419942945476817	-0.7
AFUA_1G10012		0.527762103345201	-0.5
AFUA_1G10020		NA	-0.1
AFUA_1G10030		NA	-0.8
AFUA_1G10040		0.84361248332917	-0.2
AFUA_1G10050		0.58128615050559	0.4
AFUA_1G10060		NA	0.1
AFUA_1G10080		0.86915462280334	0.2
AFUA_1G10090		0.745715596909928	-0.4
AFUA_1G10100		0.777457650001149	-0.2
AFUA_1G10110		NA	-1.4
AFUA_1G10120		NA	-0.4
AFUA_1G10130		0.0972352044871219	1.3
AFUA_1G10140		NA	0.6
AFUA_1G10150		NA	-0.2
AFUA_1G10160		NA	-0.7
AFUA_1G10170		NA	-0.9
AFUA_1G10180		NA	-0.3
AFUA_1G10190		0.129713381003032	1.1
AFUA_1G10200		0.113400700670779	1.3
AFUA_1G10210		NA	0.2
AFUA_1G10220		0.979014638244117	0
AFUA_1G10230		NA	-0.6
AFUA_1G10240		NA	-0.3
AFUA_1G10250		NA	-1
AFUA_1G10260		NA	-1.5
AFUA_1G10270		0.971437670792887	0
AFUA_1G10280		0.2263619855332	1
AFUA_1G10290		0.34453133888927	0.7
AFUA_1G10300		NA	1.6
AFUA_1G10310		0.393914317900715	0.6
AFUA_1G10320		0.37990131100224	0.5
AFUA_1G10330		0.56380353316891	0.4
AFUA_1G10340		0.941760419993113	0.1
AFUA_1G10350		0.570325758155504	0.5
AFUA_1G10355		0.36469545186014	0.7
AFUA_1G10360		0.254319438036544	0.8
AFUA_1G10370		0.15320358069582	1.3
AFUA_1G10380		0.720405129306913	-0.4
AFUA_1G10390		NA	-0.5
AFUA_1G10400		NA	0.1
AFUA_1G10410		NA	0.3
AFUA_1G10420		NA	0
AFUA_1G10430		0.323335192063514	0.8
AFUA_1G10440		0.0316380046098234	1.7
AFUA_1G10450		NA	0.7
AFUA_1G10460		NA	-0.1
AFUA_1G10465	AFUA_1G10465	NA	0
AFUA_1G10470		0.127444249233581	1
AFUA_1G10480		0.389089322697678	0.7
AFUA_1G10490		0.472526936521237	0.6
AFUA_1G10497		0.756860460835919	0.3
AFUA_1G10510		0.173770292169599	1.1
AFUA_1G10525		0.876203026277279	-0.1
AFUA_1G10540		0.668029476603356	0.4
AFUA_1G10550		0.292831525661724	0.8
AFUA_1G10560		0.034301284609418	1.7
AFUA_1G10570		0.351986676975286	0.7
AFUA_1G10580		0.939623232519126	-0.1
AFUA_1G10590		0.562891633327656	0.7
AFUA_1G10600		0.860762599567427	-0.2
AFUA_1G10610		0.721118799933388	0.3
AFUA_1G10620		0.156074421599803	1.1
AFUA_1G10630		0.0618493239791441	1.1
AFUA_1G10640		0.324837386314244	0.7
AFUA_1G10645		0.447777886019176	0.6
AFUA_1G10650		NA	-0.4
AFUA_1G10660		0.837410857273066	0.2
AFUA_1G10670		0.205595579888916	-0.8
AFUA_1G10690		0.513300645629464	-0.5
AFUA_1G10700		0.223522073637888	-0.9
AFUA_1G10710		0.180156356081337	1.1
AFUA_1G10720		NA	0
AFUA_1G10730		NA	-0.5
AFUA_1G10740		NA	0.1
AFUA_1G10750		NA	0.3
AFUA_1G10760		0.0907755737852957	1.2
AFUA_1G10770		0.341063076714362	0.9
AFUA_1G10780		0.311808022786059	0.9
AFUA_1G10790		NA	-0.9
AFUA_1G10800		NA	-0.1
AFUA_1G10810		0.931517255052122	-0.1
AFUA_1G10820		0.287746641041679	0.7
AFUA_1G10830		0.276227230234968	-1.1
AFUA_1G10840		0.242656159676726	-1
AFUA_1G10850		0.592219239606022	0.5
AFUA_1G10860		0.729608813675147	0.2
AFUA_1G10870		0.336200040247962	-0.9
AFUA_1G10880		0.54323749367486	-0.6
AFUA_1G10890		NA	-0.7
AFUA_1G10900		NA	-1.7
AFUA_1G10910		NA	0.5
AFUA_1G10920		0.0643055185481338	-1.7
AFUA_1G10930		NA	-1.1
AFUA_1G10940		0.609021178086327	-0.3
AFUA_1G10950		0.835637934158193	-0.2
AFUA_1G10960		0.623995280567048	0.3
AFUA_1G10970		0.979932899739194	0
AFUA_1G10980		0.589008921360149	-0.4
AFUA_1G10990		0.117921004712134	1.3
AFUA_1G11000		0.926254656475334	0.1
AFUA_1G11010		NA	-2.4
AFUA_1G11020		NA	-2.4
AFUA_1G11030		NA	-1.6
AFUA_1G11040		NA	-1.4
AFUA_1G11050		0.1554979559295	-1.1
AFUA_1G11055	AFUA_1G11055	NA	0.2
AFUA_1G11060		0.363079027779437	-0.8
AFUA_1G11070		0.823626126587916	-0.2
AFUA_1G11080		0.985221601835616	0
AFUA_1G11090		0.345879328892092	-0.9
AFUA_1G11100		NA	-1.5
AFUA_1G11110		0.604060569707211	-0.4
AFUA_1G11120		0.457759957608944	-0.5
AFUA_1G11130		0.307525022835008	0.8
AFUA_1G11140		0.43804685572587	-0.5
AFUA_1G11150		0.926254656475334	-0.1
AFUA_1G11160		0.0618493239791441	1.5
AFUA_1G11170		NA	0.3
AFUA_1G11180		NA	0.4
AFUA_1G11190		0.438553073363335	0.5
AFUA_1G11200		0.493000488352131	-0.8
AFUA_1G11210		NA	-0.5
AFUA_1G11220		0.78261491454941	0.2
AFUA_1G11230		NA	-0.2
AFUA_1G11240		NA	-0.2
AFUA_1G11250		NA	-1.6
AFUA_1G11260		NA	-0.2
AFUA_1G11270		NA	0
AFUA_1G11280		NA	-0.3
AFUA_1G11290		NA	-0.1
AFUA_1G11300		NA	-0.2
AFUA_1G11310		NA	-0.3
AFUA_1G11320		NA	-1.2
AFUA_1G11330		NA	-0.1
AFUA_1G11340		NA	0.4
AFUA_1G11350		NA	-0.1
AFUA_1G11360		NA	-0.9
AFUA_1G11370		NA	-0.1
AFUA_1G11380		NA	-0.6
AFUA_1G11390		NA	-0.9
AFUA_1G11400		NA	0.1
AFUA_1G11410		0.353307018532101	0.7
AFUA_1G11420		0.231418811040628	-0.9
AFUA_1G11430		NA	-0.7
AFUA_1G11440		NA	-0.3
AFUA_1G11450		NA	0.1
AFUA_1G11460		0.018713718070389	2.1
AFUA_1G11470		0.14822160536644	1.1
AFUA_1G11480		NA	-0.4
AFUA_1G11490		0.0721574229520966	-1.7
AFUA_1G11500		NA	-0.8
AFUA_1G11510		0.661699612811839	-0.4
AFUA_1G11520		NA	-0.8
AFUA_1G11530		0.541181294058632	-0.7
AFUA_1G11535		NA	1
AFUA_1G11540		0.223522073637888	1.1
AFUA_1G11550		0.297009945789147	0.9
AFUA_1G11560		NA	-0.6
AFUA_1G11570		NA	0
AFUA_1G11580		NA	0
AFUA_1G11590		NA	-0.2
AFUA_1G11600		NA	-0.3
AFUA_1G11610		NA	-0.4
AFUA_1G11620		0.995725919940095	0
AFUA_1G11630		0.81555292985108	0.2
AFUA_1G11640		NA	-0.4
AFUA_1G11650		NA	-0.3
AFUA_1G11660		0.891592992990986	0.2
AFUA_1G11670		NA	0.4
AFUA_1G11690		0.72330156225366	0.3
AFUA_1G11700		NA	1
AFUA_1G11710		0.0468128284056827	1.4
AFUA_1G11715		NA	0.3
AFUA_1G11720		NA	0.2
AFUA_1G11730		0.0697330654549306	1.2
AFUA_1G11740		0.323061719164733	-0.8
AFUA_1G11760		0.8562712540973	0.2
AFUA_1G11770		0.430361141492375	0.6
AFUA_1G11780		0.212606075748989	1
AFUA_1G11790		NA	0
AFUA_1G11800		0.277194019390252	0.9
AFUA_1G11805	AFUA_1G11805	0.291544241347372	1.1
AFUA_1G11810		NA	-0.7
AFUA_1G11820		NA	-0.3
AFUA_1G11830		NA	0.3
AFUA_1G11840		NA	-0.4
AFUA_1G11850		0.673314819351301	0.4
AFUA_1G11860		0.133899061340948	1
AFUA_1G11870		0.0950205897553008	1.2
AFUA_1G11880		0.746200007106867	0.3
AFUA_1G11890		0.429187179269359	0.5
AFUA_1G11900		NA	0
AFUA_1G11910		NA	-1
AFUA_1G11920		0.460264844345918	0.5
AFUA_1G11930		0.209361210761601	0.9
AFUA_1G11940		0.0984559319973033	1.5
AFUA_1G11950		0.0231710604418101	-2.3
AFUA_1G11960		0.205664575710585	0.8
AFUA_1G11970		0.606826819896927	0.4
AFUA_1G11980		NA	-0.1
AFUA_1G11990		0.31946284669884	0.8
AFUA_1G12000		0.920508171397051	0.1
AFUA_1G12010		0.592480524793913	0.5
AFUA_1G12020		0.969282342602453	0
AFUA_1G12025		NA	-0.6
AFUA_1G12030		0.771976710432126	0.3
AFUA_1G12040		0.650168556486989	-0.3
AFUA_1G12050		NA	-0.3
AFUA_1G12060		NA	-0.7
AFUA_1G12065		0.0730589486850531	1.3
AFUA_1G12070		0.437007000355884	0.7
AFUA_1G12080		0.365217358021879	-0.8
AFUA_1G12090		0.161527195525925	-1.2
AFUA_1G12100		NA	0.4
AFUA_1G12110		0.285205348973863	0.9
AFUA_1G12120		0.497817714218681	0.5
AFUA_1G12130		NA	-0.3
AFUA_1G12140		0.27992156177113	0.8
AFUA_1G12150		0.620235186237976	0.4
AFUA_1G12160		0.968360859416633	0
AFUA_1G12170		0.0457247971809007	1.3
AFUA_1G12180		0.489360630135084	-0.6
AFUA_1G12190		NA	-1
AFUA_1G12200		0.216266029323779	-1.1
AFUA_1G12210		NA	-0.1
AFUA_1G12220		NA	-1.8
AFUA_1G12230		NA	-1.5
AFUA_1G12240		NA	0
AFUA_1G12250		NA	0.9
AFUA_1G12260		0.0573706284743287	1.5
AFUA_1G12270		0.345172474667414	0.7
AFUA_1G12280		0.475793102936498	0.6
AFUA_1G12290		0.739553274167617	0.3
AFUA_1G12300		0.68765948533056	0.5
AFUA_1G12310		NA	-0.2
AFUA_1G12320		NA	-0.4
AFUA_1G12332		0.368108489579526	-0.7
AFUA_1G12340		0.253088727874384	-1
AFUA_1G12350		NA	-0.4
AFUA_1G12360		NA	0.8
AFUA_1G12370		0.287608109605674	-1
AFUA_1G12380		0.31025547172636	-0.8
AFUA_1G12390		0.486121023704972	0.5
AFUA_1G12400		NA	-0.9
AFUA_1G12410		0.746436863315791	-0.4
AFUA_1G12420		NA	-1.1
AFUA_1G12440		NA	-0.1
AFUA_1G12450		NA	0.3
AFUA_1G12460		0.151178386803855	1
AFUA_1G12475		0.876203026277279	-0.2
AFUA_1G12480		NA	-0.9
AFUA_1G12490		NA	-0.3
AFUA_1G12500		NA	1.4
AFUA_1G12510		NA	-0.2
AFUA_1G12520		NA	-0.3
AFUA_1G12530		0.0420151115209641	1.8
AFUA_1G12540		0.419133922263519	0.6
AFUA_1G12550		0.396120559515014	0.6
AFUA_1G12560		NA	0.2
AFUA_1G12570		0.813920521099536	0.2
AFUA_1G12580		NA	-0.2
AFUA_1G12590		0.0301582223433096	1.6
AFUA_1G12600		NA	0.2
AFUA_1G12610		0.0626930934629943	1.4
AFUA_1G12620		0.682784335311497	0.5
AFUA_1G12630		NA	-0.3
AFUA_1G12640		0.392607149381079	0.7
AFUA_1G12650		0.747417211054173	0.3
AFUA_1G12660		0.673760230691502	0.4
AFUA_1G12670		NA	-0.3
AFUA_1G12680		0.653952888759023	-0.4
AFUA_1G12690		NA	0.6
AFUA_1G12700		NA	0
AFUA_1G12710		NA	1.2
AFUA_1G12720		NA	0.2
AFUA_1G12730		0.0662358078547152	1.6
AFUA_1G12740		0.87696419209004	0.2
AFUA_1G12750		0.774551261446141	0.3
AFUA_1G12760		0.514957453045066	0.5
AFUA_1G12770		0.521052543066419	-0.6
AFUA_1G12780		0.500090825126201	0.6
AFUA_1G12790		0.724355649657767	-0.2
AFUA_1G12800		0.197655469898051	0.7
AFUA_1G12810		NA	0.6
AFUA_1G12820		NA	0.3
AFUA_1G12830		NA	0.1
AFUA_1G12840		NA	0.2
AFUA_1G12850		NA	0.7
AFUA_1G12860		NA	-0.4
AFUA_1G12870		0.303747604704336	-0.6
AFUA_1G12875		0.962372945174721	0
AFUA_1G12880		NA	-0.2
AFUA_1G12890		0.223522073637888	0.9
AFUA_1G12900		0.673812403116004	0.4
AFUA_1G12910		0.766714940393294	0.3
AFUA_1G12920		0.0735563613924369	-1.4
AFUA_1G12930		0.576450697293752	-0.5
AFUA_1G12940		0.899138195706415	-0.1
AFUA_1G12950		0.632052901993287	0.4
AFUA_1G12960		0.897087018346685	-0.1
AFUA_1G12970		0.486969897363284	-0.6
AFUA_1G12980		0.739541288883827	-0.3
AFUA_1G12990		0.341701066603065	-0.9
AFUA_1G13000		NA	-0.3
AFUA_1G13010		0.28341897597875	0.8
AFUA_1G13020		NA	0.4
AFUA_1G13030		NA	0.3
AFUA_1G13040		NA	0.4
AFUA_1G13050		0.0950205897553008	1.3
AFUA_1G13060		0.0438549644074498	1.5
AFUA_1G13070		0.0210884043155947	1.9
AFUA_1G13080		NA	0.4
AFUA_1G13090		0.242070978248211	1.1
AFUA_1G13100		0.668053340365571	0.3
AFUA_1G13110		NA	-0.6
AFUA_1G13120		NA	0.2
AFUA_1G13130		0.868962047131983	0.1
AFUA_1G13140		0.0499416994773654	1.5
AFUA_1G13150		0.121747378372528	1
AFUA_1G13160		0.224793259674436	0.9
AFUA_1G13170		NA	0.1
AFUA_1G13180		0.093221143677712	1.6
AFUA_1G13190		NA	0.2
AFUA_1G13195		0.276227230234968	0.9
AFUA_1G13200		0.0468128284056827	1.5
AFUA_1G13210		0.309669270972914	-0.8
AFUA_1G13220		NA	-0.1
AFUA_1G13230		NA	0.3
AFUA_1G13240		NA	0.7
AFUA_1G13250		0.286363692700472	-1
AFUA_1G13260		0.565501105598062	0.4
AFUA_1G13270		0.816454180468909	-0.2
AFUA_1G13280		0.599210949185902	-0.4
AFUA_1G13290		0.673812403116004	-0.3
AFUA_1G13300		0.656048009552941	0.4
AFUA_1G13310		0.109246148792003	1.1
AFUA_1G13320		0.277493778804177	1.1
AFUA_1G13330		0.969282342602453	0
AFUA_1G13340		0.403710715145407	0.6
AFUA_1G13350		0.304811276678228	-0.8
AFUA_1G13360		0.804991414499481	0.3
AFUA_1G13370		0.974052653754584	0
AFUA_1G13380		0.176075928640815	-1
AFUA_1G13390		NA	0.3
AFUA_1G13400		0.0420151115209641	1.6
AFUA_1G13410		0.4613123351302	-0.4
AFUA_1G13420		0.497817714218681	-0.6
AFUA_1G13430		0.805431551764704	0.2
AFUA_1G13440		NA	0
AFUA_1G13450		0.141893711827777	1.2
AFUA_1G13460		NA	0.7
AFUA_1G13470		0.630602966866668	0.3
AFUA_1G13480		0.37380274777696	0.7
AFUA_1G13490		0.406457687851748	0.6
AFUA_1G13500		0.314490571468179	-1
AFUA_1G13510		0.886620567512279	-0.2
AFUA_1G13520		0.18309304744505	-1.2
AFUA_1G13530		0.243051102727281	-1
AFUA_1G13540		0.180156356081337	1
AFUA_1G13550		0.890346561907516	-0.1
AFUA_1G13560		0.186747415731267	-1.3
AFUA_1G13570		0.0180812672844664	1.9
AFUA_1G13580		NA	0.2
AFUA_1G13590		0.11851435580199	-1.2
AFUA_1G13600		NA	-0.6
AFUA_1G13610		NA	0.4
AFUA_1G13620		0.661699612811839	0.4
AFUA_1G13630		NA	-1.1
AFUA_1G13640		NA	-0.1
AFUA_1G13650		NA	0
AFUA_1G13660		0.272602630153343	-1
AFUA_1G13670		NA	-0.3
AFUA_1G13680		NA	-0.5
AFUA_1G13690		0.113549564821605	-1.2
AFUA_1G13700		0.522410198020529	0.5
AFUA_1G13710		0.318388192378072	0.7
AFUA_1G13720		0.927359939824157	-0.1
AFUA_1G13730		0.219662391407838	0.8
AFUA_1G13740		0.323652077645746	0.8
AFUA_1G13750		0.447648456956049	0.5
AFUA_1G13760		0.547297094145191	-0.6
AFUA_1G13780		0.348563391558432	0.7
AFUA_1G13790		0.413895565076352	0.6
AFUA_1G13800		0.389083732040798	0.7
AFUA_1G13810		NA	0.6
AFUA_1G13820		0.682987452741352	0.4
AFUA_1G13830		NA	-0.4
AFUA_1G13835	AFUA_1G13835	NA	0
AFUA_1G13840		0.072806822025372	1.4
AFUA_1G13850		0.271431856607929	0.8
AFUA_1G13860		NA	-0.5
AFUA_1G13870		NA	-0.3
AFUA_1G13880		0.197652556307669	1.1
AFUA_1G13890		0.0765287811228934	1.2
AFUA_1G13900		0.0316675124627535	1.5
AFUA_1G13910		0.94150476642747	0.1
AFUA_1G13920		0.132006264787205	-1.2
AFUA_1G13930		NA	-0.9
AFUA_1G13940		NA	0.3
AFUA_1G13950		NA	-0.8
AFUA_1G13960		NA	0.2
AFUA_1G13970		NA	0
AFUA_1G13980		NA	-1.5
AFUA_1G13990		NA	-0.1
AFUA_1G14000		NA	1
AFUA_1G14010		0.786674967340034	0.2
AFUA_1G14020		0.135813045641538	1.2
AFUA_1G14030		0.855767161327789	0.2
AFUA_1G14040		0.26267876919348	-1
AFUA_1G14050		NA	-1.1
AFUA_1G14060		0.282403725745432	0.9
AFUA_1G14070		0.341701066603065	0.9
AFUA_1G14072	AFUA_1G14072	NA	0.5
AFUA_1G14074	AFUA_1G14074	NA	0.3
AFUA_1G14076	AFUA_1G14076	NA	0.1
AFUA_1G14078	AFUA_1G14078	NA	-1.3
AFUA_1G14080		NA	-0.1
AFUA_1G14082	AFUA_1G14082	NA	0.2
AFUA_1G14090		0.777806821928402	0.3
AFUA_1G14100		0.166905773502735	1.1
AFUA_1G14110		0.072806822025372	1.3
AFUA_1G14120		0.105907253683186	1.1
AFUA_1G14130		NA	-0.6
AFUA_1G14140		NA	-0.4
AFUA_1G14150		0.0480132634907824	1.5
AFUA_1G14160		NA	0.7
AFUA_1G14170		0.887125082237041	-0.2
AFUA_1G14180		0.182287096006905	0.8
AFUA_1G14190		NA	-0.4
AFUA_1G14200		0.345032549622437	0.7
AFUA_1G14210		NA	-0.1
AFUA_1G14220		0.0218943301116714	1.8
AFUA_1G14230		NA	0.2
AFUA_1G14235	AFUA_1G14235	NA	0
AFUA_1G14240		NA	0.1
AFUA_1G14250		NA	-0.9
AFUA_1G14260		0.122384719582252	-0.9
AFUA_1G14270		0.944693561037502	0.1
AFUA_1G14280		0.0218943301116714	1.6
AFUA_1G14290		0.551212511258613	0.4
AFUA_1G14300		0.12435438244625	-1.3
AFUA_1G14310		0.793124469317923	-0.2
AFUA_1G14320		0.502184817738504	0.5
AFUA_1G14330		0.459579212709097	0.9
AFUA_1G14340		0.815943565777928	-0.3
AFUA_1G14350		NA	-0.8
AFUA_1G14360		0.432932378761123	-0.6
AFUA_1G14380		0.274432782808115	-0.8
AFUA_1G14390		NA	-0.5
AFUA_1G14400		0.419828287076517	-0.9
AFUA_1G14410		0.232305196460286	0.8
AFUA_1G14420		0.225221359535698	1
AFUA_1G14430		NA	0.9
AFUA_1G14440		0.0716837670772798	1.4
AFUA_1G14450		NA	0.6
AFUA_1G14460		NA	-0.4
AFUA_1G14480		NA	2.3
AFUA_1G14490		0.313889217445353	-1
AFUA_1G14500		0.5178721759043	-0.6
AFUA_1G14510		0.379592285983518	-0.7
AFUA_1G14520		0.460758373708979	-0.7
AFUA_1G14530		0.922125639744561	0.1
AFUA_1G14540		0.589038065721365	-0.6
AFUA_1G14550		NA	-0.2
AFUA_1G14560		NA	0.4
AFUA_1G14570		0.413895565076352	0.8
AFUA_1G14580		0.0730611205692908	1.5
AFUA_1G14590		0.231418811040628	1.1
AFUA_1G14600		0.383627953338453	0.6
AFUA_1G14610		0.341701066603065	-0.8
AFUA_1G14620		0.702676252468331	0.3
AFUA_1G14630		NA	0.7
AFUA_1G14640		0.0536282970493761	1.5
AFUA_1G14645	AFUA_1G14645	NA	0.1
AFUA_1G14650		NA	1
AFUA_1G14660		NA	0.3
AFUA_1G14670		0.278859743214246	0.7
AFUA_1G14680		0.394330751287393	0.5
AFUA_1G14690		0.345524497988028	-0.6
AFUA_1G14695		NA	-0.1
AFUA_1G14700		NA	0
AFUA_1G14710		0.0260749608389692	-1.7
AFUA_1G14720		0.74926484922916	0.3
AFUA_1G14730		0.73180130891475	0.3
AFUA_1G14740		0.52184350439918	0.5
